Price,Adj Close,Close,High,Low,Open,Volume
Ticker,MBG.DE,MBG.DE,MBG.DE,MBG.DE,MBG.DE,MBG.DE
Date,,,,,,
2020-08-31,27.596906661987305,35.469871520996094,36.126949310302734,35.382537841796875,35.765140533447266,4001433
2020-09-01,27.61631965637207,35.49482345581055,35.95228576660156,34.74209213256836,35.765140533447266,3906351
2020-09-02,27.87841033935547,35.83168029785156,36.0728874206543,35.4532356262207,35.61542510986328,4085780
2020-09-03,28.04666519165039,36.047935485839844,36.85472869873047,35.565521240234375,36.01466369628906,5521259
2020-09-04,28.13726234436035,36.16437911987305,36.59272766113281,35.569679260253906,35.83168029785156,4608689
2020-09-07,29.185617446899414,37.511810302734375,37.81123733520508,36.430538177490234,36.534507751464844,5535746
2020-09-08,29.49300193786621,37.906890869140625,38.06492233276367,37.1624755859375,37.67399978637695,5028187
2020-09-09,30.02041244506836,38.58476638793945,38.75943374633789,37.42863464355469,37.74885940551758,6241044
2020-09-10,30.101306915283203,38.6887321472168,39.0422248840332,38.28117752075195,38.34355926513672,5342798
2020-09-11,30.12071990966797,38.71368408203125,38.988162994384766,38.40177917480469,38.47663879394531,4393928
2020-09-14,29.87804412841797,38.40177917480469,39.21689224243164,38.1356201171875,39.14619445800781,3509867
2020-09-15,29.768033981323242,38.26038360595703,38.788543701171875,38.03581237792969,38.559810638427734,3009799
2020-09-16,29.955703735351562,38.501590728759766,38.50990676879883,38.05660629272461,38.301971435546875,3529469
2020-09-17,30.026887893676758,38.593082427978516,38.776065826416016,37.515968322753906,37.65320587158203,3397845
2020-09-18,29.4315242767334,37.82787322998047,38.56813049316406,37.82787322998047,38.439208984375,9651601
2020-09-21,28.140499114990234,36.16853713989258,37.515968322753906,35.835838317871094,37.511810302734375,6862417
2020-09-22,28.299041748046875,36.372314453125,36.82146072387695,36.147743225097656,36.247554779052734,3847402
2020-09-23,28.66143798828125,36.838096618652344,37.57003402709961,36.463809967041016,36.81730270385742,4037118
2020-09-24,28.787630081176758,37.00028610229492,37.478538513183594,36.09783935546875,36.2558708190918,4108358
2020-09-25,28.593488693237305,36.75075912475586,37.3496208190918,36.1934928894043,37.03771209716797,3499040
2020-09-28,29.6871395111084,38.15641403198242,38.380985260009766,37.34130096435547,37.42863464355469,4827811
2020-09-29,29.567420959472656,38.002540588378906,38.08155822753906,37.52012634277344,37.8860969543457,2717708
2020-09-30,29.79068374633789,38.289493560791016,38.94657516479492,37.54092025756836,37.82787322998047,4949454
2020-10-01,30.250146865844727,38.880035400390625,39.46641540527344,38.501590728759766,39.092132568359375,5115105
2020-10-02,30.253379821777344,38.884193420410156,39.004798889160156,38.20631790161133,38.51406478881836,3478227
2020-10-05,30.95228385925293,39.7824821472168,40.00705337524414,39.370765686035156,39.37492370605469,4727135
2020-10-06,31.14642333984375,40.032005310058594,40.28152847290039,39.32501983642578,39.92387771606445,5294777
2020-10-07,31.767667770385742,40.830482482910156,41.01762771606445,39.674354553222656,39.961307525634766,5003822
2020-10-08,31.592945098876953,40.60591125488281,41.15902328491211,40.335594177246094,40.88038635253906,3734561
2020-10-09,31.17877960205078,40.07359313964844,40.901180267333984,39.940513610839844,40.68076705932617,3786496
2020-10-12,31.715898513793945,40.76394271850586,40.95524597167969,40.435401916503906,40.6890869140625,3919185
2020-10-13,31.6285343170166,40.65165710449219,40.884544372558594,40.323116302490234,40.75978469848633,3154118
2020-10-14,31.240257263183594,40.152610778808594,40.830482482910156,40.01121139526367,40.626705169677734,3245489
2020-10-15,30.30838966369629,38.954891204833984,39.41651153564453,38.15641403198242,39.39571762084961,5663919
2020-10-16,31.968280792236328,41.08832550048828,41.33369064331055,40.16508483886719,40.7556266784668,8921510
2020-10-19,31.586467742919922,40.597591400146484,41.312896728515625,40.156768798828125,41.01762771606445,3579178
2020-10-20,31.50234603881836,40.48946762084961,40.738990783691406,40.11518096923828,40.54768753051758,2921369
2020-10-21,31.04288101196289,39.89892578125,40.730674743652344,39.77416229248047,40.730674743652344,3885125
2020-10-22,31.000818252563477,39.84486389160156,40.248260498046875,38.75111389160156,39.42066955566406,4168759
2020-10-23,31.321149826049805,40.25657653808594,40.85127639770508,39.824066162109375,40.83879852294922,4365387
2020-10-26,31.03964614868164,39.89476776123047,40.722354888916016,39.57454299926758,39.857337951660156,4158894
2020-10-27,30.453990936279297,39.14203643798828,40.10270309448242,39.02143096923828,39.96962356567383,4769278
2020-10-28,28.6323184967041,36.80066680908203,37.93600082397461,36.49707794189453,37.73638153076172,8618670
2020-10-29,28.619373321533203,36.78403091430664,37.478538513183594,36.65926742553711,36.663429260253906,6074338
2020-10-30,28.732622146606445,36.929588317871094,37.2165412902832,35.86494827270508,36.09783935546875,5065743
2020-11-02,29.651552200317383,38.11066818237305,38.42673110961914,36.7965087890625,37.14168167114258,4899435
2020-11-03,30.54458999633789,39.258480072021484,39.55790710449219,38.518226623535156,38.593082427978516,5831319
2020-11-04,31.075237274169922,39.940513610839844,40.18587875366211,37.894412994384766,38.518226623535156,7047548
2020-11-05,31.977983474731445,41.100799560546875,41.18397521972656,40.18172073364258,40.39381408691406,6368329
2020-11-06,31.175546646118164,40.069435119628906,41.08832550048828,39.72010040283203,40.85127639770508,4811946
2020-11-09,32.80955123901367,42.16959762573242,43.08451843261719,40.626705169677734,40.90950012207031,10645357
2020-11-10,34.297950744628906,44.08261489868164,44.36540985107422,42.177913665771484,42.20286560058594,8873856
2020-11-11,34.291481018066406,44.07429885864258,44.45690155029297,43.40890121459961,43.425533294677734,4889605
2020-11-12,33.78024673461914,43.41721725463867,44.13251876831055,43.09283447265625,43.50039291381836,3996900
2020-11-13,33.97438430786133,43.66674041748047,43.86635971069336,43.03461456298828,43.12610626220703,3809625
2020-11-16,34.802711486816406,44.73137664794922,44.87277603149414,43.69169235229492,44.08261489868164,5403726
2020-11-17,35.294532775878906,45.36350631713867,45.36350631713867,44.31550598144531,44.6981086730957,4469566
2020-11-18,36.04520797729492,46.32833480834961,46.544586181640625,45.0141716003418,45.07239532470703,5577389
2020-11-19,35.637508392333984,45.8043327331543,46.486366271972656,45.76274490356445,46.161983489990234,4972964
2020-11-20,35.9287223815918,46.178619384765625,46.453094482421875,45.54648971557617,45.696205139160156,3836717
2020-11-23,36.239341735839844,46.577857971191406,47.28484344482422,46.24515914916992,46.43646240234375,5309820
2020-11-24,37.50124740600586,48.199764251708984,48.199764251708984,47.027000427246094,47.20166778564453,6230582
2020-11-25,37.151798248291016,47.7506217956543,48.38275146484375,47.168399810791016,48.324527740478516,4382945
2020-11-26,36.297584533691406,46.652713775634766,47.66744613647461,46.652713775634766,47.642494201660156,2904844
2020-11-27,36.621150970458984,47.06858825683594,47.276527404785156,46.47804641723633,46.99373245239258,4272640
2020-11-30,36.53055191040039,46.952144622802734,47.725669860839844,46.4614143371582,46.652713775634766,6484002
2020-12-01,37.23592758178711,47.85874938964844,47.85874938964844,47.28484344482422,47.40128707885742,3631730
2020-12-02,37.20357131958008,47.817161560058594,47.89201736450195,47.243255615234375,47.7506217956543,2975166
2020-12-03,36.737632751464844,47.21830368041992,47.88370132446289,47.08522415161133,47.8005256652832,3248055
2020-12-04,37.66950607299805,48.416019439697266,48.416019439697266,47.118492126464844,47.17671585083008,4602535
2020-12-07,37.33946990966797,47.99182891845703,48.4077033996582,47.459510803222656,48.08332061767578,2986533
2020-12-08,37.21003723144531,47.825477600097656,48.15817642211914,47.742305755615234,47.95024108886719,2600464
2020-12-09,37.222984313964844,47.84211349487305,48.607322692871094,47.84211349487305,47.96687698364258,3755374
2020-12-10,36.44643020629883,46.844017028808594,47.8670654296875,46.55290603637695,47.70071792602539,3510454
2020-12-11,35.92224884033203,46.1702995300293,47.14344787597656,46.053855895996094,46.760841369628906,4336351
2020-12-14,36.478782653808594,46.88560485839844,47.5010986328125,46.00395202636719,46.161983489990234,3706525
2020-12-15,37.52066421508789,48.22471618652344,48.27462387084961,46.88560485839844,46.99373245239258,3548371
2020-12-16,38.03189468383789,48.881797790527344,49.73018264770508,48.324527740478516,48.38275146484375,5732974
2020-12-17,37.883056640625,48.690494537353516,49.63868713378906,48.690494537353516,49.23944854736328,3609234
2020-12-18,37.967185974121094,48.798622131347656,49.281036376953125,48.36611557006836,48.62395477294922,11369619
2020-12-21,36.49172592163086,46.90224075317383,47.409603118896484,45.596397399902344,47.409603118896484,5216571
2020-12-22,36.65351104736328,47.11017608642578,47.88370132446289,46.952144622802734,47.16007995605469,2338352
2020-12-23,37.870113372802734,48.67386245727539,48.798622131347656,47.65913009643555,47.65913009643555,3255794
2020-12-28,37.95424270629883,48.78199005126953,49.84662628173828,48.64059066772461,49.45570373535156,2408904
2020-12-29,37.656558990478516,48.399383544921875,49.314308166503906,48.19144821166992,49.222816467285156,1819857
2020-12-30,37.397708892822266,48.06668472290039,48.62395477294922,48.000144958496094,48.24135208129883,1573574
2021-01-04,36.8217658996582,47.32643127441406,48.9067497253418,46.91055679321289,48.399383544921875,3411046
2021-01-05,36.81529235839844,47.318111419677734,48.06668472290039,46.70262145996094,46.92719268798828,3197549
2021-01-06,36.517608642578125,46.935508728027344,48.15817642211914,46.378238677978516,47.625858306884766,4720132
2021-01-07,37.397708892822266,48.06668472290039,48.53246307373047,47.30147933959961,47.52605056762695,4242888
2021-01-08,37.3329963684082,47.98351287841797,48.9067497253418,47.40128707885742,48.74040222167969,3767088
2021-01-11,36.983543395996094,47.534366607666016,47.90033721923828,46.860652923583984,47.65913009643555,3505621
2021-01-12,37.617733001708984,48.34947967529297,48.37443161010742,47.30147933959961,47.6175422668457,3762004
2021-01-13,37.03531265258789,47.60090637207031,48.33284378051758,47.368019104003906,48.13322448730469,3248270
2021-01-14,37.410648345947266,48.08332061767578,48.9067497253418,47.52605056762695,47.551002502441406,3576618
2021-01-15,36.407596588134766,46.79411315917969,47.916969299316406,46.303382873535156,47.534366607666016,4984440
2021-01-18,36.67292022705078,47.135128021240234,47.168399810791016,46.11207962036133,46.253475189208984,2509291
2021-01-19,35.98049545288086,46.24515914916992,47.37633514404297,46.12871551513672,47.35969924926758,4079222
2021-01-20,37.47536849975586,48.16649627685547,48.16649627685547,46.35328674316406,46.41982650756836,4588877
2021-01-21,38.206626892089844,49.10636901855469,49.50560760498047,48.36611557006836,48.36611557006836,5297545
2021-01-22,38.226036071777344,49.13132095336914,49.780086517333984,48.00846481323242,48.615638732910156,5545268
2021-01-25,37.17121124267578,47.77557373046875,50.02960968017578,47.30147933959961,49.4473876953125,5638051
2021-01-26,38.109554290771484,48.98160934448242,49.30598831176758,47.26820755004883,47.642494201660156,3747273
